"

","16 июня состоялось официальное вручение звезды на «Аллее Славы» ТРЦ ASIA MALL заслуженному деятелю культуры Кыргызской Республики — Дилбар Ашимбаевой, основателю «Дома Моды Dilbar» за выдающиеся достижения в индустрии моды Кыргызстана.Уважаем, любим и гордимся нашим неотъемлемым членом «Курак».   ",http://kurak.kg/wp-content/uploads/2019/06/IMG-20190616-WA0013-1024x769.jpg
"

","«Каждый шаг сейчас — ведёт к большим результатам в будущем.» — такова позиция нашего нового члена «Курак» Айдан Касымалиевой.   Айдан Касымалиева — владелица и основатель шоурума отечественных брендов женской одежды и аксессуаров Dan Showroom и бренда модной одежды для женщин Dan Fashion. В свободное время любит заниматься йогой и также посвящает себя благотворительности 😊 Сегодня, 17 июня, Айдан празднует день рождения🎊🎊🎊 Поздравляем и желаем успехов во всех начинаниях, благополучия, постоянного роста🤩❤  ",http://kurak.kg/wp-content/uploads/2019/06/PicsArt_06-16-10.00.18.jpg
"
Фото-отчёт с тренинга для менти в Балыкчы
","Встречайте наши фотографии с сессии для менти, которая прошла вчера, 15 июня, в городе Балыкчы. Менти с Иссык-Кульской и Нарынской областей встретились с менторами из Бишкека, Нарына и Иссык-Куля. Все менти нашли для наставников, и уже начинают работать по развитию своего бизнеса. #ийгиликке_ийгилик #жакшыгажанаш #женскоепредпринимательство #aidfortrade              ",http://kurak.kg/wp-content/uploads/2019/06/IMG-20190615-WA0040-1024x768.jpg
"
Менторы из Бишкека на установочной сессии для менти в городе Ош
",Наши менторы из Бишкека на установочной сессии для менти в городе Ош в рамках регионального проекта ПРООН «Содействие в торговле» в странах Центральной Азии. БУУӨПнын «Соодага көмөк көрсөтүү» проектинин алкагында Ош шаарында болуп өткөн шакирттер үчүн сессияга Бишкектен устаттар катышты. #ийгиликке_ийгилик #жакшыгажанаш   ,http://kurak.kg/wp-content/uploads/2019/06/IMG-20190611-WA0012-1.jpg
"
Установочная сессия для менти в городе Ош
","Прямо сейчас в городе Ош проходит установочная сессия для менти, также встреча менторов и менти в рамках регионального проекта ПРООН «Содействие в торговле» в странах Центральной Азии, финансируемым правительством Финляндии. В рамках сессии участники узнают о принципах менторинга, ролях и задачах менторов и менти. По итогу мероприятия будут сформированы пары ментор+менти, и будет запущена программа менторства в парах.UNDP in the Kyrgyz Republic#ийгиликке_ийгилик#жакшыгажанаш    ",http://kurak.kg/wp-content/uploads/2019/06/IMG-20190611-WA0000.jpg
"
Индивидуальная выставка члена «Курак» Наргиз Чыналиевой
","Член Курак Наргиз Чыналиева провела индивидуальную выставку «Портреты Энергии» в рамках бизнес форума «Кыргызстан — следующая глобальная IT-дестинация». Форум провели Центрально-азиатский альянс лидерства в КР (CELA KG), Парк высоких технологий Кыргызской Республики (ПВТ КР) совместно с Кыргызской ассоциацией разработчиков программного обеспечения и услуг (КАРПОУ). Цель форума — презентация IT-рынка Кыргызстана как надежного партнера и поставщика качественных IT-услуг, а также расширение и налаживание связей с представителями мирового бизнес-сообщества. #членКурак #портреты_энергии #CELAKG   ",http://kurak.kg/wp-content/uploads/2019/06/IMG-20190609-WA0002-1.jpg
"
Заполняем анкеты!
","Общественное Объединение «Курак» продолжает работу по формированию базы данных женщин-предпринимательниц нашей страны, со всех городов и регионов!⠀И обращаемся к Вам,-если у вас есть своё дело-Вы знаете женщин, которые более 2х лет занимаются бизнесом⠀▶️заполняйте онлайн-анкету по ссылке: https://forms.gle/p6DMx7o5wUXHpebh7⠀И Вы или Ваши знакомые попадут к нам в базу.Вместе мы сможем развиваться быстрее, и менять наши реалии!База поможет нам получше узнать друг друга и лучше взаимодействовать.⠀Ждём ваши заявки! #kurak #forumkurak #женское_предпринимательство ",http://kurak.kg/wp-content/uploads/2019/06/62077296_3050182105006990_2855306297174130688_n.jpg
"

","Карыбекова Айжан — по профессии бухгалтер. Но недавно для себя открыла сферу тендеров и в данное время занимается этим профессионально. 
«Люблю развиваться всесторонне, точнее шить, ходить в горы и общаться с  интересными людьми. Если кому понадобиться помощь в тендерах, всегда открыта и с удовольствием подскажу, помогу». Айжан — новый член Общественного Объединения «Женский Форум «Курак» #вместемысила #будьвКурак #новаяволна #JoinKurak ",http://kurak.kg/wp-content/uploads/2019/05/3E2C09FF-EA15-4B50-A794-24A8C6AE321C.jpeg
"

","Мастер спорта по футболу, член национальной женской сборной Кыргызстана и основательница футбольной школы «Maestro», Айдана Оторбаева — новый член Общественного Объединения «Женский Форум «Курак» #вместесысила #будьвКурак #новаяволна #JoinKurak  ",http://kurak.kg/wp-content/uploads/2019/05/282A686B-09D9-4EA4-B1E6-EABF8A21708F-1024x683.jpeg
"
Шакиртикке талапкер Толкун Өмүрова
","Шакиртикке талапкер Толкун Өмүрова негизги ишинен тышкары пельмен жасап, сатуу менен алектенет: «Бул жалгыз эле менин кызыкчылыгым эмес. Кызым менен балама дагы дем болуп жатат. Алардын бул ишкердикке салым кошуп жатабыз деген ой-тилектери менен үй-бүлөлүк бизнес болуп калды.» В дополнение к основной работе претендентка на наставляемую Толкун Өмүрова лепит пельмени и занимается продажей: » Это не только мой интерес. Для детей тоже является мотивацией. С их помощью это стало своего рода семейным бизнесом.» UNDP in the Kyrgyz Republic #ийгиликке_ийгилик#жакшыгажанаш ",
"
Майрам Бокоева — шакиртикке талапкер
",Нарын шаарынан шакиртикке талапкер Майрамдын чакан ишкердиги жана келечектеги максаттары жөнүндө интервьюсу. Майрам устаттан үйрөнүүгө жана ишкердигин өнүктүрүүгө даяр. #ийгиликке_ийгилик #жакшыгажанаш ,
"
Мы в городе Ош!!!
",Готовим потенциальных менторов к программе менторства в рамках проекта «Содействие в торговле» совместно с @undpkg  #тот #курак #жакшыгажанаш #ийгилике_ийгилик ,http://kurak.kg/wp-content/uploads/2019/05/42766767-E551-4D5B-AC72-EFF9A394F222-767x1024.jpeg
"
Айжан Чыныбаева о важности развития женского предпринимательства
","Член Правления Ассоциации Социальных Предпринимателей, Председатель Правления «Женский Форум «Курак» Айжан Чыныбаева о важности развития женского предпринимательства на форуме «Женщины Кыргызстана за социальный прогресс и устойчивое будущее» #предпринимательство #АСП #курак ",
"
Жылдыз Аттокурова — устаттыка талапкерибиз!
","Устаттыка талапкер Жылдыз Аттокурова, Нарын шаарындагы INTOURIST мейманканасынын жетекчиси: «Четте карап турбай озум эле ошол бизнести, ошол ишти кыла бербей,балким менин дагы коомго аз да болсо пайдам тийер деп ойлодум». Жылдыз Аттокурова – основательница отеля INTOURIST в городе Нарын – претендент на ментора: «Вместо того, чтобы стоять в стороне и делать тот же бизнес, то же дело, я подумала, может смогу принести пользу обществу». #ийгиликке_ийгилик #жакшыгажанаш #undpkg #kurak ",
"
Внимание!
","У нас завершился приём анкет с целевых областей нашего регионального проекта. Всего поступило 208 анкет на наставляемого (менти). Больше всего заявок получено из Чуйской области — анкеты заполнили 28 человек. Из Нарынской и Жалал-Абадской областей заполнено по 19 анкет. Из Ошской — 18, а из Иссык-Кульской — 15. Была получена 101 анкета от тех, кто хотел бы быть ментором. Из них 66 анкет из Жалал-Абадской области, 47 — из Иссык-Кульской, 41 — из Ошской. 38 анкет поступило из Нарынской области, 13 анкет из Чуйской и 3 анкеты из Баткенской. Спасибо всем тем, кто заполнил анкеты и проявил интерес к участию в региональном проекте, финансируемом Правительством Финляндии через UNDP in the Kyrgyz Republic! #ийгиликке_ийгилик #жакшыгажанаш #undpkg #kurak  ",http://kurak.kg/wp-content/uploads/2019/04/D64B4149-A928-474F-9435-E0EB1F573611-1024x576.jpeg
"
Джалал-Абадтын устаттары жана ишкерлери!
", ,http://kurak.kg/wp-content/uploads/2019/04/FE664885-359B-4C2F-9C4D-9AE38A8B7A7A.jpeg
"
Прибыли в Джалал-Абад
",Начинаем семинар! #ийгиликке_ийгилик #жакшыгажанаш #курак UNDP in the Kyrgyz Republic ,http://kurak.kg/wp-content/uploads/2019/04/CAF59499-B83A-43A7-AC9C-48F400015AEB.jpeg
"
Мы на юге страны!
","Сегодня, 17 апреля 2019 года — мы проводим ориентационный тренинг по развитию женского и молодежного предпринимательства в городе ОШ!  #ийгиликке_ийгилик #жакшыгажанаш #undpkg #kurak ",http://kurak.kg/wp-content/uploads/2019/04/F0CADA38-342B-413E-8FAB-2295E9896016.jpeg
"
Крупнейшее деловое событие года!
","С 8 по 10 апреля в Москве в центральном выставочном зале «Манеж» прошла XII сессия Российско-Арабского делового совета и IV Международная выставка «Арабия-Экспо» под девизом: «Россия-Арабский мир: Время действий для общего будущего».  XII сессия РАДС направлена на активизацию и построение конструктивного диалога между Россией и странами арабского региона, установление качественно нового уровня дружественных межгосударственных отношений. «Арабия-ЭКСПО» — единственная арабская выставка в России, событие, которое объединяет на своей площадке 22 арабские страны и 85 регионов России и страны СНГ и укрепляет внутренние экспортные связи с союзными государствами. В этом году делегатом от Кыргызстана выступила представительница отельного и ресторанного бизнеса, посол “Woman Expo”, член некоммерческой организации FCEM, партнёр «Союз Женщин России» и Председатель Правления ОО «Женский Форум «Курак» — Айжан Чыныбаева. Участие на подобных форумах 
способствует расширению полезных контактов между деловыми кругами, предпринимателями и организациями, средним и малым бизнесом, достижению новых деловых договоренностей.  ",http://kurak.kg/wp-content/uploads/2019/04/EC8A32B5-E46E-49A0-89E4-ECFAAB5F23A5-768x1024.jpeg
"
Вместе с нами на субботник!
","22 апреля — Международный день Матери-Земли☘️🌿 Праздник отмечается в более чем 175 странах мира, начиная с 2010 года. Термин «Мать-Земля» общепринят во многих странах и отражает зависимость между планетой, ее экосистемами и человеком.  Приглашаем всех, кто не равнодушен, показать свою признательность Матери-Земли🙌🏻 и принять участие в субботнике — 22 апреля 2019 года ",http://kurak.kg/wp-content/uploads/2019/04/C089A9B9-DA35-4452-82DF-B9BF2893103F.jpeg
"
Capital KG платформасында «Аял ишкер» талкуусу.
","Банур Абдиева, «Курак «аялдар форуму» коомдук фондунун торайымы: «Союз тарагандан кийин эгемен Кыргызстанды бутуна тургузган — бул аялдар. Чаар баштык көтөргөн аялдар бүтүндүй өлкө жүгүн өз моюнуна арткан». Айнура Сагынбаева, SIAR консалтинг компаниясынын жетекчиси : «Билимдүү аял — билимдүү жана өнүккөн коомдун башаты». #жакшыгажанаш #ийгиликкe_ийгилик #undpkg #менторство #региональныйпроект ",
"
Жанылсынзат Турганбаева — биздин Бизнес Устатыбыз!
","«Супара” этно- комплексинин жетекчиси Жаңылсынзат Турганбаева “Жакшыга Жанаш” программасынын Бизнес Устат катарына кошулду.Чоң ыраазычылыгыбызды билдиребиз! “Өз идеясына ишенген адам анын ишке ашырганча уйкудан калып, тобокелдикке даяр болот. Туура жана жогорку максатты койгон адамдын сөзсүз келечеги кең болот”- Жаңылсынзат Турганбаева , “Супара” этно- комплексинин жетекчиси. #ийгиликке_ийгилик #нашментор #нашметорЖанылсынзатТурганбаева #UNDP  ",
"
Представительница отельного и ресторанного бизнеса Айжан Чыныбаева — наш ментор!
","Представительница отельного и ресторанного бизнеса Айжан Чыныбаева  готова оказать менторскую поддержку предпринимательницам и молодым бизнесменам из регионов выбрать правильные цели , перейти на следующий уровень развития,продвижения бизнеса.  Сделаем вместе нашу страну успешнее!    #ийгиликке_ийгилик #нашментор #нашметорАйжанЧыныбаева #UNDP ",
"
Наш Ментор — Чынара  Сагындыкова (основательница отеля Green Yard, Каракол)!
","“Я решила стать ментором, потому что обучая других, я получаю единомышленников по гостеприимству. Когда нас много, то улучшается и процветает наш Кыргызстан!», — Чинара Сагындыкова (основатель отеля Грин Ярд, Каракол). «Мен устат болгону чечтим, себеби башкаларды окутуп, мен меймандосто пикирдештерди табам. Биз көп болгондо, Кыргызстан өнүгөт жана өркүндөйт!» — Чынара Сагындыкова (Грин Ярд мейманканасынын уюштуруучусу, Каракол) #ийгиликке_ийгилик #нашментор #нашменторЧинараСагындыкова #UNDP ",
"
Биз Нарындабыз!
",Бүгүн регионалдык долбоорунун багытточуу семинары өтүп жатат  #жакшыгажанаш #ийгиликке_ийгилик #undpkg UNDP in the Kyrgyz Republic ,http://kurak.kg/wp-content/uploads/2019/04/893AE1F5-D664-4C7C-AC93-94F7A7BD15A4.jpeg
"
Нарын — вы следующие!
","Мы рады сообщить, что прошёл ориентационный семинар в городе Бишкек.Следующий город — Нарын!!! Мы едем к вам рассказать о региональном проекте по развитию женского и молодежного предпринимательства в регионах! #kurak #undpkg #жакшыгажанаш #ийгиликке_ийгилик ",http://kurak.kg/wp-content/uploads/2019/04/7A2F77C5-6BB5-44BE-956A-563BAA9CF968.jpeg
"
«Бизнес как творчество», — Татьяна Воротникова
","В нашем мире, где всё так быстро меняется, творческий подход у предпринимателя  один из самых актуальных. В бизнесе много успешных идей, нужно выбрать свою и быстро принимать решение, верить в себя и в то что ты делаешь. В 2000 году мы с моей подругой из Ташкента Л.С. решили покoрить Москву. Собрали чемоданы, наполнили их красивыми творческими разностями  и отправились в путь с мелочью в кармане. Участие в Доме художника на рождественской выставке стало для нас счастливой удачей и началом роста  новых возможностей! Впереди до 2009 года у нас ещё было 60 выставочных мировых площадок , где мы успешно представляли каждый свою страну со своими шедевральными изделиями», — делится своей историей член Женского Форума «Курак» Татьяна Воротникова #куракбаян #kurakstory ",http://kurak.kg/wp-content/uploads/2019/04/05A0CD69-1CA6-4BCA-802F-DB8C711097D2.jpeg
"
Семинар в Караколе
","1 апреля 2019 года прошёл ориентационный семинар в г.Каракол. Были приглашены все, кто заполнил анкеты для участия в нашем проекте. Следующий семинар состоится в городе Бишкек : 3 апреля 2019 года, в 15.00   Адрес: г.Бишкек, офис компании SIAR, домофон 1, этаж 2 (г.Бишкек, ул. Московская 147, ориентир — внутренний двор Vanilla sky)   #жакшыгажанаш #ийгиликке_ийгилик #undpkg ",http://kurak.kg/wp-content/uploads/2019/04/21B61632-1588-4EC2-A9C4-CE9D969F08EF.jpeg
"
Мы в Караколе!!!
",Начинаем наши ориентационные семинары регионального проекта «Содействие в торговле» совместно с UNDP in the Kyrgyz Republic и Правительством Финляндии. #жакшыгажанаш #ийгиликкеийгилик #куракв_караколе ,http://kurak.kg/wp-content/uploads/2019/04/D142ED6D-73CE-4F73-AD43-74FBF142DA3C.jpeg
"
Жамиля Иманкулова – Наш  Ментор!
","     Жамиля Иманкулова  — Социальный предприниматель , основатель консалтинговой компании El Group Consulting, соучредитель
бренда Ecomade , готова предоставить менторскую поддержку. Она имеет 15 лет
работы в бизнесе и поделиться своими знаниями и навыками.     «Менторство это не
односторонний процесс , а это диалог. Когда я ментор , я знаю, что тоже учусь у
тех , кто со мной и это очень важно понимать » — Жамиля Иманкулова #ийгиликке_ийгилик #нашментор #нашменторЖамиляИманкулова #UNDP #JamilyaImankulova #mentorJamilyaImankulova ",
"
Гульнара Каликова- Наш Ментор!
",Гульнара Каликова  является основательницей одной из лидирующих юридических компаний в области юридического сопровождения бизнеса в Кыргызстане.  Гульнара Аманжоловна готова поделится своим богатым опытом  с молодыми предпринимателями и бизнесвумен из регионов.  #ийгиликке_ийгилик #нашментор #нашметорГульнараКаликова #UNDP #GulnaraKalikova #mentorGulnaraKalikova ,
"

","‼️‼️‼️  Рады сообщить, что Общественное Обьединение «Женский форум «Курак» в рамках проекта «Содействие в торговле» совместно с UNDP in the Kyrgyz Republic начинает ориентационные семинары!!!  Приглашаем ВСЕХ, кто заполнил анкеты как на ментора, так и на наставляемого на участие в семинаре!!!   г. Каракол: 1 апреля 2019 года в 10.00-13.00 (отель Караван, ул. Абдрахманова пересекает Бектенова — напротив дунганской мечети)   г.Бишкек: 3 апреля 2019 года в 15.00 — 18.00 в офисе компании SIAR, домофон 1, этаж 2 (г.Бишкек, ул. Московская 147, ориентир — внутренний двор Vanilla sky)    г.Нарын: 6 апреля 2019 года в 10.00 — 13.00  Адрес: г.Нарын ул. С Жакыпова 19. ШПНО УЦА 3 этаж. Конференц зал. г. ОШ: 17 апреля 2019 года  
Адрес: г. Ош, ул. Ленина 339а (ololohaus)

  г. Джалал-Абад: 18 апреля 2019 года   Адрес: г.Жалал-Абад, ул. Ленина б\н, ресторан Бишкек.  Подробная информация по отборочному этапу будет на семинаре.  Ждём Всех!  #жакшыгажанаш #ийгиликке_ийгилик #кыргызстан #herstory #undpkg ",http://kurak.kg/wp-content/uploads/2019/03/DEB7A17A-DB8C-4844-AD30-F6FCBF7003E2-1024x1024.jpeg
"
О проекте «Содействие в торговле» в эфире Радио «Марал»
",   Сегодня в прямом эфире Радио «Марал» вместе с нашими будущими менторами Элмирой Аманат  и Махабат Жакеевой по проекту «Содействие в торговле» совместно UNDP in the Kyrgyz Republic Прямой эфир можно посмотреть по ссылке: https://www.facebook.com/maralradio/videos/391406831638544/UzpfSTQyMTk3ODk4NDQ5Mzk5NToyODU4MDM2NTk0MjIxNTQz/?epa=SEARCH_BOX #КучУстатМененБирдикте #БизнесУстат #МекенАйылданБашталат #ЖакшыгаЖанаш #Устат #WomensForumKurak #KyrgyzWomanInBusiness #KyrgyzWomenHelpEachOther #Mentorship #KyrgyzMentorship #Mentee #Mentor #RegionProject #Kyrgyzstan #Kurak #UNDP #FinnishGovernment #KyrgyzWomenMentor #KyrgyzWomenHelpEachOther #Herstory #Ментор #Менторство #ЖенскийФорумКурак #Курак #РазвиваемРегионы #Предпринимательство #РегиональныйПроект #ПРООН #Созидайсженщиной ,http://kurak.kg/wp-content/uploads/2019/03/8DEC749E-A1C0-484F-B8F0-EC182882D0F6.jpeg
"
Жаратман Жаныл айым- биздин Бизнес Устатыбыз!
", ,http://kurak.kg/wp-content/uploads/2019/03/3db773fa-de58-40d2-b8aa-a86dce45bf2e-768x1024.jpg
"

", Заполняем анкеты для участия в региональном проекте по развитию женского и молодежного предпринимательства совместно с UNDP in the Kyrgyz Republic #КучУстатМененБирдикте #БизнесУстат #МекенАйылданБашталат #ЖакшыгаЖанаш #Устат #WomensForumKurak #KyrgyzWomanInBusiness #KyrgyzWomenHelpEachOther #Mentorship #KyrgyzMentorship #Mentee #Mentor #RegionProject #Kyrgyzstan #Kurak #UNDP #FinnishGovernment #KyrgyzWomenMentor #KyrgyzWomenHelpEachOther #Herstory #Ментор #Менторство #ЖенскийФорумКурак #Курак #РазвиваемРегионы #Предпринимательство #РегиональныйПроект #ПРООН #Созидайсженщиной ,
"
Члены Общественного Объединения «Женский Форум «Курак» встретились с представительницами Всемирного Банка
","Члены Общественного Объединения «Женский Форум «Курак» встретились с Лилией Бурунчук — главой и региональным директором Всемирного банка по Центральной Азии, а также Болормой Амгаабазар — Постоянным представителем Всемирного банка в Кыргызской Республике. Были обсуждены возможные проекты экономических и образовательных программ для женщин в регионах страны, а также проведение диалогов для расширения экономических возможностей развития женщин в Кыргызстане. #КучУстатМененБирдикте #БизнесУстат #МекенАйылданБашталат #ЖакшыгаЖанаш #Устат #WomensForumKurak #KyrgyzWomanInBusiness #KyrgyzWomenHelpEachOther #Mentorship #KyrgyzMentorship #Mentee #Mentor #RegionProject #Kyrgyzstan #Kurak #UNDP #FinnishGovernment #KyrgyzWomenMentor #KyrgyzWomenHelpEachOther #Herstory #Ментор #Менторство #ЖенскийФорумКурак #Курак #РазвиваемРегионы #Предпринимательство #РегиональныйПроект #ПРООН #Созидайсженщиной   ",http://kurak.kg/wp-content/uploads/2019/03/6CB3A9C7-3A29-4A70-B9C7-088B58A45AC5.jpeg
"

",12 марта 2019 года — сняли интервью членов Women’s forum Kurak Айжан Чыныбаевой  и Гульнара Каликовой для проекта по развитию предпринимательства в регионах Кыргызстана. Спасибо большое команде Capital KG КучУстатМененБирдикте #БизнесУстат #МекенАйылданБашталат #ЖакшыгаЖанаш #Устат #WomensForumKurak #KyrgyzWomanInBusiness #KyrgyzWomenHelpEachOther #Mentorship #KyrgyzMentorship #Mentee #Mentor #RegionProject #Kyrgyzstan #Kurak #UNDP #FinnishGovernment #KyrgyzWomenMentor #KyrgyzWomenHelpEachOther #Herstory #Ментор #Менторство #ЖенскийФорумКурак #Курак #РазвиваемРегионы #Предпринимательство #РегиональныйПроект #ПРООН #Созидайсженщиной    ,http://kurak.kg/wp-content/uploads/2019/03/2C58E08E-1F37-49D6-BBB2-BAD2D9B2964F.jpeg
"
Стань частью НАС!!!
"," Общественное Объединение «Женский Форум «Курак» — общественная организация, объединяющая женщин из разных сфер. Мы являемся открытой организацией. Мы избегаем гендерных оппозиций и подчеркиваем единство всех людей под лозунгом «We for We» (Мы для Мы). Стань частью нас! Вместе мы сможем сделать счастливыми друг-друга, помогать друг-другу расти, развиваться не только самим, но и развивать страну — наш любимый Кыргызстан! Если вы хотите присоединиться к нам, получить бесценный опыт, быть успешной, раскрыть свои возможности и потенциал, улучшить свою жизнь, то Общественное Объединение «Женский Форум «Курак» приглашает стать членами нашего объединения.Мы ждем тебя!!! Напишите нам по номеру: 0554 944 559 и мы с вами свяжемся  ",http://kurak.kg/wp-content/uploads/2019/03/IMG_7319.jpg
"

","Общественное Объединение «Женский Форум «Курак» — общественная организация, объединяющая женщин из разных сфер. Наша цель — содействие женскому предпринимательству и торговле через обучение, использование возможностей и участия в управлении. Мы являемся открытой организацией.   Мы избегаем гендерных оппозиций и подчеркиваем единство всех людей под лозунгом «We for We» (Мы для Мы). Стань частью нас! Вместе мы сможем сделать счастливыми друг-друга, помогать друг-другу расти, развиваться не только самим, но и развивать страну — наш любимый Кыргызстан! Если вы хотите присоединиться к нам, получить бесценный опыт, быть  успешной, раскрыть свои возможности и потенциал,  улучшить свою жизнь, то Общественное Объединение «Женский Форум «Курак» приглашает стать членами нашего объединения. Мы ждем тебя!!! Напишите нам по номеру: 0554 944 559 и мы с вами свяжемся.  ",
"
Клара Джамаловна — наш ментор!
","Клара Камалова — успешная бизнесвумен, хочет поделиться с молодежью накопленным опытом в предпринимательской деятельности, и уже заполнила анкету ментора для участия в региональном проекте по развитию женского и молодежного предпринимательства в Кыргызской Республике совместно с UNDP in the Kyrgyz Republic. Кто хочет быть наставляемым, заполняйте анкету по ссылке: на кыргызском языке — https://goo.gl/forms/FIGtk8r0r9svXCfi2на русском языке: https://goo.gl/forms/bXOFY2gYnhfsRgKn2 Подробная информация о проекте:https://clck.ru/FHSeZл Элет аял жана ийгиликтүү ишкер, жаштар менен өзүнүн ишкердик тажрыйбасы менен бөлүшүүгө даяр жана БУУѲПтун колдоосу менен өткөрүлгөн аялдар менен жаштардын ишкердигин ѳнүктүрүү долбоорунда катышуу үчүн анкетаны толтурду. Кимге устат керек болсо, анкетаны толтургула:кыргыз тилинде — https://goo.gl/forms/FIGtk8r0r9svXCfi2орус тилинде: https://goo.gl/forms/bXOFY2gYnhfsRgKn2 Долбоор жөнүндө: https://clck.ru/FHSeZ #КучУстатМененБирдикте#БизнесУстат#МекенАйылданБашталат#ЖакшыгаЖанаш#Устат#WomensForumKurak#KyrgyzWomanInBusiness#KyrgyzWomenHelpEachOther#Mentorship#KyrgyzMentorship#Mentee#Mentor#RegionProject#Kyrgyzstan#Kurak#UNDP#FinnishGovernment#KyrgyzWomenMentor#KyrgyzWomenHelpEachOther #Herstory#Ментор#Менторство#ЖенскийФорумКурак#Курак#РазвиваемРегионы#Предпринимательство#РегиональныйПроект#ПРООН#Созидайсженщиной#КучУстатМененБирдикте#БизнесУстат#МекенАйылданБашталат#ЖакшыгаЖанаш#Устат#WomensForumKurak#KyrgyzWomanInBusiness#KyrgyzWomenHelpEachOther#Mentorship#KyrgyzMentorship#Mentee#Mentor#RegionProject#Kyrgyzstan#Kurak#UNDP#FinnishGovernment#KyrgyzWomenMentor#KyrgyzWomenHelpEachOther #Herstory#Ментор#Менторство#ЖенскийФорумКурак#Курак#РазвиваемРегионы#Предпринимательство#РегиональныйПроект#ПРООН#Созидайсженщиной ",http://kurak.kg/wp-content/uploads/2019/03/10984213_961093073915914_6746992515564069984_n.jpg
"
Елена Анатольевна Калашникова — наш Ментор!
","Давайте помечтаем…Попасть на озеро Мерцбахера, которое находится в восточной части центрального Тянь-Шаня и и увидеть бирюзово-ледовый арктический пейзаж, послушать треск «закипания» этого озера, почувствовать эту загадку и феномен природы.. Подобные туры в Кыргызстане устраивает туристическая компания Ak Say Travel. Основатель и руководитель Ak Say Travel Елена Анатольевна Калашникова согласилась быть ментором и ведет за собой нескольких наставляемых, которые также заполнят анкеты для участия в нашем региональном проекте совместно с UNDP in the Kyrgyz Republic Анкеты для менторовна кыргызском языке: https://goo.gl/forms/lux7Z7mwPF1i06dJ3 на русском языке: https://goo.gl/forms/xiZCbcMj4UspMIq32 Анкета для наставляемыхна кыргызском языке: https://goo.gl/forms/FIGtk8r0r9svXCfi2 на русском языке: https://goo.gl/forms/bXOFY2gYnhfsRgKn2 ",http://kurak.kg/wp-content/uploads/2019/02/e6f20a82-83af-4c22-8802-20d7cb4e2ee1-1024x768.jpg
"
Миргуль Омурзакова — наш ментор!
"," Бизнес леди тоже могут быть менторами и обучать наставляемых. Одна из наших менторов — Управляющий директор казахстанской компании Capital Partners Миргуль Омурзакова . Миргуль рассказала об истории, которая случилась с ней и как она помогла девушке улучшить свои продажи и развивать бизнес. Заполняйте анкеты и, возможно, одна (один) из Вас будет наставляемым у Миргуль!!! #undpkg #womensforumkurak #жакшыгажанаш #herstory #kurak #КучУстатМененБирдикте #БизнесУстат #МекенАйылданБашталат#ЖакшыгаЖанаш #Устат #WomensForumKurak#KyrgyzWomanInBusiness #KyrgyzWomenHelpEachOther #Mentorship#KyrgyzMentorship #Mentee #Mentor #RegionProject #Kyrgyzstan #Kurak#UNDP #FinnishGovernment #KyrgyzWomenMentor#KyrgyzWomenHelpEachOther #Ментор #Менторство#ЖенскийФорумКурак #Курак #РазвиваемРегионы#Предпринимательство #РегиональныйПроект #ПРООН ",
"
О проекте «Содействие в торговле» по развитию женского и молодёжного предпринимательства в эфире радио КТРК «Кыргыз Радиосу»
","Сегодня , одна из наших членов Женского Объединения «Курак» , Элина Нишанбаева  была в эфире КТРК «Кыргыз Радиосу». Она  подробно рассказала  о проекте «Содействие в торговле» по развитию женского и молодёжного предпринимательства, финансируемого Правительством Финляндии через ПРООН.  Для участия в проекте необходимо заполнить анкеты для менторов и наставляемых.  #КучУстатМененБирдикте  #БизнесУстат  #МекенАйылданБашталат #ЖакшыгаЖанаш #Устат  #WomensForumKurak #KyrgyzWomanInBusiness#KyrgyzWomenHelpEachOther #Mentorship#KyrgyzMentorship #Mentee #Mentor #RegionProject#Kyrgyzstan #Kurak#UNDP #FinnishGovernment #KyrgyzWomenMentor #KyrgyzWomenHelpEachOther #Ментор #Менторство #ЖенскийФорумКурак#Курак #РазвиваемРегионы#Предпринимательство #РегиональныйПроект #ПРООН #herstory ",http://kurak.kg/wp-content/uploads/2019/02/EE76ECA2-9B2E-4C22-B8C5-6D6AEB85F6FA-750x1024.jpeg
